title,link,published,source,pub_date,doi,last_author,last_author_source,abstract,abstract_source
A Statistical Mechanical Framework for Predicting Fermi Contact NMR Shifts,https://pubs.acs.org/jacsat/article/doi/10.1021/jacs.6c07045/5255248/A-Statistical-Mechanical-Framework-for-Predicting,,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-08-14 00:00:00+00:00,10.1021/jacs.6c07045,Raphaële J. Clément,,"Abstract Solid-state nuclear magnetic resonance (NMR) spectroscopy is a powerful probe of local chemical environments in functional materials, many of which incorporate paramagnetic transition-metal or rare-earth ions. Unpaired electrons can induce strong electron–nuclear hyperfine interactions, giving rise to large paramagnetic shifts that encode detailed information about the local atomic and electronic structure. These same interactions, however, often produce severe line broadening, complicating spectral assignment─particularly in materials exhibiting mixed valence, magnetic and charge ordering, defects, or compositional disorder. Although first-principles calculations can aid in interpreting paramagnetic shifts, their computational cost becomes prohibitive for structurally and chemically complex systems. This limitation motivates the development of new approaches that retain first-principles accuracy while enabling tractable simulations across disordered, multicomponent materials. Here, we introduce an ab initio framework that combines cluster expansion techniques with Monte Carlo sampling to predict finite-temperature paramagnetic (Fermi contact) shifts. We demonstrate the approach for 7Li and 17O NMR shifts in the cathode material Li2MnO3. A magnetic cluster expansion reveals that nearest- and next-nearest-neighbor Mn–O–Li interactions dominate the 7Li Fermi contact shift. Extension to 17O further uncovers significant long-range contributions mediated by Mn–O–Mn–O pathways, identified here for the first time. This methodology enables first-principles-level predictions of paramagnetic NMR shifts in complex materials containing open-shell species, providing a route to interpreting spectra in real-world systems, including those relevant to energy storage, catalysis, and solid-state lighting.",crossref
A Direct-to-Biology Amine–Acid Amination for Rapid Phenotypic Profiling of Lysosomotropic Natural Products,https://pubs.acs.org/jacsat/article/doi/10.1021/jacs.6c06623/5257496/A-Direct-to-Biology-Amine-Acid-Amination-for-Rapid,,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-08-14 00:00:00+00:00,10.1021/jacs.6c06623,Tim Cernak,,"Abstract Natural products (NPs) are foundational to drug discovery, owing to their diverse molecular scaffolds and novel bioactivities. However, optimizing NPs for optimal bioactivity and improved drug properties is hindered by material scarcity and labor-intensive purification processes. Here, we present an automated ultrahigh-throughput experimentation (ultraHTE) and direct-to-biology (D2B) platform that enables rapid structure–activity relationship (SAR) mapping from miniaturized libraries of synthetic NP analogues, unlocking NPs as a viable starting point for late-stage diversification in drug-lead optimization. Starting from leelamine, a conifer resin-derived tricyclic diterpene with prostate cancer antiproliferative activity, we synthesized leelamine analogues in a 1536-well format, achieving a 73% success rate while consuming only 0.03 mg of NP per reaction. Key to success was the development of a platinum-catalyzed amine–acid reductive amination reaction, which performed well on both amine and complementary acid-derived NPs, in a so-called Janus strategy which more than doubled the accessible chemical space. Direct phenotypic screening in LNCaP cells enabled rapid identification of potent, cell-permeable analogues with robust quality control achieved through iterative resynthesis on preparative scale. SAR insights revealed two key substitution patterns driving potency based on 4-methoxyphenyl and 3-indolyl derivatives. Mechanistic studies─including androgen receptor binding, chemoproteomics, and a lysosomal cholesterol colocalization assay─demonstrated distinct modes of action for optimized analogues compared to leelamine. Collectively, this amine–acid amination-based D2B platform showcases accelerated SAR elucidation from minimal material and cellular profiling, unlocking a framework for mechanism-driven lead discovery in NP chemical space.",crossref
Determinants of functional burden pleiotropy and gene dosage responses across human traits,https://www.nature.com/articles/s41467-026-76676-0,,Biological sciences : Nature Communications subject feeds,2026-08-14 00:00:00+00:00,,Sébastien Jacquemont,,"Pleiotropic and monotonic effects of gene dosage are central to understanding comorbidities in developmental pediatric and psychiatric disorders, yet the underlying biological processes are not well characterized. Here we develop a functional burden analysis to investigate the association of all protein-coding copy-number variants, genome-wide, with 43 complex traits in approximately 500,000 UK Biobank participants. We test variant associations disrupting 172 tissue or cell-type gene sets, finding associations for all traits, which we replicate in the All of Us cohort. Functional burden pleiotropy, defined as the number of traits significantly associated with a gene set, correlates with genetic constraint and is higher for brain than non-brain functions, even after normalizing for genetic constraint. Levels of pleiotropy, measured by burden correlation, are similar in deletions and loss-of-function single-nucleotide variants, and higher than in common variants and duplications. Most gene dosage responses are non-monotonic, with deletions and duplications showing same-direction effects, and monotonic responses decrease with genetic constraint. We observe associations between functional gene sets and traits for either deletions or duplications, but rarely both, with negatively correlated effect sizes. Together, these results link genetic constraint and brain-specific mechanisms to the whole-body multimorbidity of neurodevelopmental and psychiatric conditions.",nature_html
An Energy-Gradient Strategy for Triplet-Pair Separation in Singlet-Fission Oligomers,https://pubs.acs.org/jacsat/article/doi/10.1021/jacs.6c09940/5255828/An-Energy-Gradient-Strategy-for-Triplet-Pair,,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-08-14 00:00:00+00:00,10.1021/jacs.6c09940,Hugo Bronstein,,"Abstract Singlet fission (SF) offers a pathway to surpass the Shockley–Queisser limit by converting one photoexcited singlet exciton into two triplet excitons. However, in molecular assemblies, this process commonly yields a strongly exchange-coupled correlated triplet pair, 1(TT), where intertriplet interactions facilitate geminate recombination and back-transfer to the singlet manifold. Here we implement an energy-gradient strategy in linear diphenylhexatriene (DPH) hetero-oligomers to guide postfission dynamics toward triplet-pair separation while minimizing thermodynamic loss. The hetero-oligomer series is constructed from two DPH-based building blocks with matched chromophore frameworks but offset triplet energies: a TIPS-substituted unit (T-DPH) and an alkyl-substituted unit (P-DPH). By positioning T-DPH units at the termini of the hetero-oligomers, we encode a modest downhill triplet-energy gradient (∼60 meV) that drives the migration of the triplet population away from the initially formed 1(TT) configuration toward the chain periphery. Using femtosecond and nanosecond transient absorption spectroscopy, we track the kinetic evolution from the singlet manifold through 1(TT) formation to a spatially separated, weakly exchange-coupled (T··T) state, and ultimately to free triplets. Magnetic-field-dependent transient absorption and photoluminescence measurements provide supporting evidence for population of a weak-exchange triplet-pair regime. Comparison with a homotrimer (PPP-DPH3) lacking energetic asymmetry directly isolates the role of this design lever, demonstrating that a ∼60 meV offset is sufficient to accelerate 1(TT) → (T··T) separation. Thus, this energy-gradient strategy enhances harvestable free-triplet yield while retaining the high triplet energy required for device-relevant SF optoelectronics and provides a simple and transferable design principle for SF materials that favor productive triplet-pair separation over geminate loss.",crossref
Electrolyte-mediated interfacial engineering for silicon-based anodes in lithium-ion batteries: From liquid to quasi-solid and all-solid-state systems,https://www.sciencedirect.com/science/article/pii/S0306261926013103?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-08-14 00:00:00+00:00,10.1016/j.apenergy.2026.128654,Chenguang Liu,,,
Recent advances in photocatalytic fragmentation and upgradation of lignin to high-value products using engineered metal sulphide photocatalysts,https://www.sciencedirect.com/science/article/pii/S030626192601175X?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-08-14 00:00:00+00:00,10.1016/j.apenergy.2026.128519,Xianfeng Fan,,,
Energy storage under extreme conditions: challenges and strategies for MXene-based supercapacitors,https://www.sciencedirect.com/science/article/pii/S0306261926013334?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-08-14 00:00:00+00:00,10.1016/j.apenergy.2026.128677,Jianqiao Liu,,,
Coordinating electricity and computility in economic dispatch by embedding quantile convex latency surrogates,https://www.sciencedirect.com/science/article/pii/S0306261926013346?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-08-14 00:00:00+00:00,10.1016/j.apenergy.2026.128678,Zaijun Wu,,,
Research on the technical potential and complementary development pattern of offshore wind and photovoltaics in China's coastal regions under climate change,https://www.sciencedirect.com/science/article/pii/S0306261926013073?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-08-14 00:00:00+00:00,10.1016/j.apenergy.2026.128651,Xin Wang,,,
Multi-objective dynamic reconfiguration of active distribution networks via spatio-temporal flexible interaction of SOPs and ESSs against critical DG disconnections,https://www.sciencedirect.com/science/article/pii/S0306261926012900?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-08-14 00:00:00+00:00,10.1016/j.apenergy.2026.128634,Mengran Zhou,,,
High-resolution simulation and modeling of tropical-cyclone induced power outages in the United States,https://www.sciencedirect.com/science/article/pii/S0306261926011670?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-08-14 00:00:00+00:00,10.1016/j.apenergy.2026.128511,Ning Lin,,"Storm driven power outages impose large and uneven costs on communities, yet operational outage prediction models remain constrained by available datasets. Existing approaches either provide high resolution forecasts for a small number of utilities with internal outage records, or operate across broad regions with insufficient resolution for local planning. We address this gap by first assembling a new sub-kilometer scale multi-utility outage dataset that combines scraped outage records across nine states and ten utility service territories with county-level customers affected data. Based on this new dataset we then develop a topologically informed statistical framework to estimate outage rates and the number of customers affected based on gridded wind, precipitation, and storm surge fields, distribution line exposure, undergrounding, and social vulnerability characteristics. On held-out storms, the framework outperformed existing outage models for the contiguous United States (CONUS). Using the trained model, we reconstruct a decade of tropical cyclone driven outages for 53 events on a uniform high resolution sub-kilometer scale grid. Analyses of this dataset reveal that counties with higher social vulnerability suffer systematically higher outage rates compared to less vulnerable counties exposed to similar wind speeds, partially because counties with the highest levels of social vulnerability are most likely to have high levels of overhead exposure compared to the least vulnerable communities.",openalex
A bi-level resilience-oriented planning framework for hydrogen-integrated multi-energy systems under extreme events,https://www.sciencedirect.com/science/article/pii/S0306261926013279?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-08-14 00:00:00+00:00,10.1016/j.apenergy.2026.128671,Zixuan Liu,,,
Two-stage coordinated robust electricity trading for virtual power plants across the annual-to-spot trading cycle under asynchronous wholesale-retail interaction,https://www.sciencedirect.com/science/article/pii/S0306261926013140?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-08-14 00:00:00+00:00,10.1016/j.apenergy.2026.128658,Zhaoyang Dong,,,
On the climatic and energy impacts of reflective and evaporative photovoltaic roofs in cities,https://www.sciencedirect.com/science/article/pii/S0306261926012389?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-08-14 00:00:00+00:00,10.1016/j.apenergy.2026.128582,Mattheos Santamouris,,,
Uncertainty self-balancing capability: A novel indicator for microgrid flexibility and its economic valuation,https://www.sciencedirect.com/science/article/pii/S0306261926012870?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-08-14 00:00:00+00:00,10.1016/j.apenergy.2026.128631,Yue Yuan,,,
Self-assembled contacts for molecules,https://www.nature.com/articles/s41928-026-01695-0,,Nature Electronics,2026-08-14 00:00:00+00:00,10.1038/s41928-026-01695-0,Matthew Parker,,,
A regulator of amino acid catabolism controls Acinetobacter baumannii gut colonization,https://www.nature.com/articles/s41467-026-75861-5,,Biological sciences : Nature Communications subject feeds,2026-08-14 00:00:00+00:00,,Lauren D. Palmer,,"Asymptomatic gut colonization increases the risk of clinical infection and transmission by the multidrug-resistant pathogen Acinetobacter baumannii. Ornithine utilization was shown to be critical for A. baumannii competition with the resident microbiota to persist in gut colonization, but the regulatory mechanisms and cues are unknown. Here, we identify a transcriptional regulator, AstR, that specifically activates the expression of the A. baumannii ornithine utilization operon astNOP. Phylogenetic analysis suggests that AstR was co-opted from the Acinetobacter arginine utilization ast(G)CADBE locus and is specialized to regulate ornithine utilization in A. baumannii. Reporter assays showed that astN promoter expression was activated by ornithine but inhibited by glutamate and other preferred amino acids. astN promoter expression was similarly activated by incubation with fecal samples from conventional mice but not germ-free mice, suggesting AstR-dependent activation of the astN promoter responds to intermicrobial competition for amino acids. Finally, AstR was required for A. baumannii to colonize the gut in a mouse model. Together, these results suggest that pathogenic Acinetobacter species evolved AstR to regulate ornithine catabolism, which is required to compete with the microbiota during gut colonization.",nature_html
A permeable protein nanocage enables facile cargo loading and cytosolic protein delivery,https://www.nature.com/articles/s41467-026-76849-x,,Biological sciences : Nature Communications subject feeds,2026-08-14 00:00:00+00:00,,Tobias W. Giessen,,"The cytosolic delivery of therapeutic proteins remains one of the most persistent challenges in modern drug delivery. Here, we report the discovery and characterization of an encapsulin-based protein nanocage, QtEnc, with unexpected permeability properties and the ability to internalize cargo proteins in vitro, fundamentally departing from existing protein nanocage cargo loading paradigms. This permeability enables simple, rapid, and single-step post-assembly cargo loading, accommodating cargos as large as 482 kDa, and allowing multiplexed cargo co-encapsulation with tunable ratios. Leveraging this property, we develop a modular QtEnc-based NanoCarrier (QtEncNC) with a pH-responsive cargo detachment module and an endosomal escape module, enabling low pH-triggered cargo release from assembled shells and subsequent endosomal escape for cytosolic delivery. Using a cytotoxic protein, BLF1, as a proof-of-concept QtEncNC payload, we demonstrate efficient cytosolic protein delivery in HeLa cells. These findings establish QtEncNC as a versatile and modular platform for cytosolic protein delivery with broad biomedical potential.",nature_html
Structural insights into Sld3-Sld7-dependent Cdc45 loading during replication initiation,https://www.nature.com/articles/s41467-026-76309-6,,Biological sciences : Nature Communications subject feeds,2026-08-14 00:00:00+00:00,,Christian Speck,,"Regulated helicase activation by DDK kinase is central for genome stability. However, how DDK phosphorylation primes the MCM2-7 double hexamer (DH) for Sld3-Sld7 binding and Cdc45 loading remained unclear. We define this mechanism through cryo-EM structures of MCM2-7 DH-Sld3-Sld7 (MS) and MCM2-7 DH-Sld3-Sld7-Cdc45 (MSC). We reveal that the autoinhibitory Mcm4 tail engages not only Mcm4 but also Mcm6. Upon DDK-dependent phosphorylation, both of these sites become accessible. In the context of the MS structure, we identify that two short Sld3 motifs that contact Mcm4 and Mcm6 read out the DH phosphorylation state, while the Sld3 Treslin domain (STD) binds to Mcm2. In the MSC structure, Cdc45 dislodges the Sld3 STD from Mcm2, allowing Sld3 to position Cdc45 at the Mcm2/Mcm5 interface. Mutagenesis of the Sld3 STD-Cdc45 interface disrupts Cdc45 loading, validating this interaction. Together, our data reveal a phosphorylation-encoded mechanism coupling DDK-activated Mcm4/Mcm6 surfaces to distal Cdc45 placement, explaining how firing factors choreograph the DH-to-CMG transition.",nature_html
"Undocumented migration does not raise crime rates, huge study finds",https://www.nature.com/articles/d41586-026-02542-0,,Nature,2026-08-14 00:00:00+00:00,10.1038/d41586-026-02542-0,Miryam Naddaf,,Analysis of neighbourhoods in more than 100 US cities finds no evidence that rising numbers of undocumented immigrants are linked with violent crime.,rss_nature
"Einstein the musician, AI prophets and more: Books in brief",https://www.nature.com/articles/d41586-026-02504-6,,Nature,2026-08-14 00:00:00+00:00,10.1038/d41586-026-02504-6,Andrew Robinson,,Andrew Robinson reviews five of the best science picks.,nature_html
Briefing Chat: Anthropic rolls out new AI watermark — will it make a difference?,https://www.nature.com/articles/d41586-026-02562-w,,Nature,2026-08-14 00:00:00+00:00,10.1038/d41586-026-02562-w,Elizabeth Gibney,,"Nature staff discuss what flagging AI content may mean for research integrity — plus, how people from different cultural backgrounds have the same ‘tickle hotspots’ on the body.",rss_nature
Author Correction: Cell intrinsic immunity spreads to bystander cells via the intercellular transfer of cGAMP,https://www.nature.com/articles/s41586-026-11023-3,,Nature,2026-08-14 00:00:00+00:00,10.1038/s41586-026-11023-3,Veit Hornung,,,
Publisher Correction: Targeting cancer-specific mutations with RNA-triggered chromatin shredding,https://www.nature.com/articles/s41586-026-11022-4,,Nature,2026-08-14 00:00:00+00:00,10.1038/s41586-026-11022-4,Jennifer A. Doudna,,,
Isotropic-carrier-transport perovskite single crystal enables high-photoresponsivity solar-blind photodetectors for selective flame monitoring,https://www.nature.com/articles/s41467-026-76846-0,,Physical sciences : Nature Communications subject feeds,2026-08-14 00:00:00+00:00,,Zhifeng Shi,,"Low-dimensional halide perovskites are promising candidates for solar-blind ultraviolet photodetectors. However, simultaneously achieving high photoresponsivity and low dark current remains challenging, due to the restricted transport and collection of photogenerated carriers caused by strong electronic localization. Here, guided by theoretical calculations of electronic structures, we report a solar-blind family of CsCdCl3 perovskite single crystals, which features a 3D structural framework, delivering high carrier mobility of 7.54 cm2 V−1 s−1 and a long carrier diffusion length of 6.96 μm. These achievements stem from the 3D electronic structure, enabling balanced carrier effective mass isosurfaces and enhanced band dispersion. CsCdCl3-based solar-blind photodetectors yield a photoresponsivity of 35.4 A W−1 and dark current of 1.0 × 10−12 A. Moreover, the devices demonstrate a narrowband spectral response of only 20 nm with a spectral-rejection ratio of 1.96 × 103, which enables spectral-selectivity flame detection, distinguishing various types of flames and showcasing potential in offshore oil flame monitoring.",nature_html
Epigenetic repression of IL-1β by C1QBP restricts Dectin-1-mediated host defense against murine invasive candidiasis,https://www.nature.com/articles/s41467-026-76756-1,,Biological sciences : Nature Communications subject feeds,2026-08-14 00:00:00+00:00,,Xin-Ming Jia,,"Invasive candidiasis, predominantly caused by Candida albicans, threatens immunocompromised individuals with high mortality. Dendritic cell-derived interleukin-1β, orchestrated via Dectin-1-mediated β-glucan recognition, is central to antifungal defense. While the Dectin-1/Syk/CARD9 axis governing Il1b transcription is defined, the epigenetic regulatory mechanisms remain elusive. Here, we identify Complement C1q binding protein (C1QBP) as a critical negative regulator of Dectin-1-mediated interleukin-1β production. C1QBP sequesters phosphorylated protein kinase C δ in the cytoplasm, preventing its nuclear transport. Nuclear phosphorylated-PKCδ activates the RNF20/RNF40 ubiquitin ligase complex, which recruits the methyltransferase DOT1L to catalyze histone H3 lysine 79 trimethylation at the Il1b locus to promote its transcription. DC-specific C1QBP depletion enhances interleukin-1β secretion, amplifies protective T helper 17 cell responses, and improves host resistance to systemic C. albicans infection in mice. Collectively, our findings establish C1QBP as a key checkpoint in a PKCδ-dependent epigenetic pathway that constrains antifungal immunity, highlighting its therapeutic potential for invasive fungal diseases.",nature_html
